,tweet_vader_score,tweet_neg_score,tweet_pos_score,tweet_neu_score,tweet_source,tweet_text,tweet_date
373,0.2263,0.0,0.137,0.863,CBS News,Drake surprises 11-year-old girl awaiting heart transplant at a Chicago children's hospital https://t.co/0VmkoZ8Pqy https://t.co/VWOp4O0hTU,Tue Aug 21 14:44:32 +0000 2018
374,0.0,0.0,0.0,1.0,CBS News,Army reinstates at least three dozen discharged immigrants https://t.co/rgDfkj4Gc0 https://t.co/KYUzB6ITRw,Tue Aug 21 14:29:45 +0000 2018
375,0.0,0.0,0.0,1.0,CBS News,President Trump to rescind Obama-era coal emissions standards https://t.co/gUREfQyfR5 https://t.co/IYTQqWrxCt,Tue Aug 21 14:14:50 +0000 2018
376,0.4019,0.0,0.162,0.838,CBS News,"Survey finds support for charter schools, private school vouchers up over past year https://t.co/0jeCla8sly https://t.co/hkTx7K6bRp",Tue Aug 21 13:59:35 +0000 2018
377,-0.7579,0.277,0.0,0.723,CBS News,"Pope Francis to meet victims of sexual abuse in Ireland, where the Catholic church's credibility has been devastate… https://t.co/KLNGFArulz",Tue Aug 21 13:44:30 +0000 2018
378,0.296,0.0,0.121,0.879,CBS News,Aretha Franklin's granddaughter shares home video of Queen of Soul singing just months before her death… https://t.co/8sjsPRMZat,Tue Aug 21 13:29:46 +0000 2018
379,0.0,0.0,0.0,1.0,CBS News,"""Almost relief"": Lawyer describes Harvey Weinstein's reaction to Asia Argento report https://t.co/KRdASq2ibh https://t.co/i13rIsKwks",Tue Aug 21 13:29:46 +0000 2018
380,0.0,0.0,0.0,1.0,The New York Times,"RT @nytimesworld: Russia has signed a military accord with the Central African Republic, where three Russian journalists were recently murd…",Tue Aug 21 18:03:03 +0000 2018
381,0.0,0.0,0.0,1.0,The New York Times,"In the debate over diversity and admissions to New York City’s prestigious high schools, Hunter College High School… https://t.co/6Err30PBzR",Tue Aug 21 17:53:05 +0000 2018
382,-0.7943,0.243,0.0,0.757,The New York Times,"RT @Max_Fisher: What if Facebook’s effects are broader and more pernicious than hate speech or fake news?

What if it scrambles the way ent…",Tue Aug 21 17:43:04 +0000 2018
383,0.5106,0.0,0.171,0.829,The New York Times,"Ben Carson wants to encourage mixed-income, multifamily development as a way of making housing more affordable. But… https://t.co/9bCJA4K70j",Tue Aug 21 17:33:06 +0000 2018
384,-0.6808,0.196,0.0,0.804,The New York Times,RT @MWilsonNYT: Jerry turned 90 this month. He lives alone on the Upper East Side of Manhattan.  His longtime wife died years ago. His seco…,Tue Aug 21 17:23:06 +0000 2018
385,-0.2263,0.095,0.0,0.905,The New York Times,"A Confederate statue known as '""Silent Sam'"" at the University of North Carolina was brought down by protesters who… https://t.co/oi3HfFg3DW",Tue Aug 21 17:13:02 +0000 2018
386,0.7003,0.0,0.216,0.784,The New York Times,"RT @craftingmystyle: For the latest round of the ""Why I Love"" series, I got to gush about the emotional third act moment in COCO: https://t…",Tue Aug 21 17:03:05 +0000 2018
387,-0.1531,0.105,0.077,0.818,The New York Times,"A year ago, Amazon bought Whole Foods. The deal the grocery world, setting off a frenzy of deals and partnerships t… https://t.co/qxmy1iVhuk",Tue Aug 21 16:53:03 +0000 2018
388,0.1877,0.0,0.111,0.889,The New York Times,RT @NYTStyles: Do you live for Susan Miller's explanations of life? You're not alone. https://t.co/mqoTmSLzh7,Tue Aug 21 16:43:04 +0000 2018
389,0.0,0.0,0.0,1.0,The New York Times,Faced with new evidence that Russian hackers are targeting conservative American research groups and Senate web pag… https://t.co/sNDsO7eqWv,Tue Aug 21 16:33:07 +0000 2018
390,-0.5994,0.157,0.0,0.843,The New York Times,"RT @EricLiptonNYT: Here is an extraordinary/blunt admission from Trump-era EPA: between 470 &amp; 1,400 people in the US will die prematurely E…",Tue Aug 21 16:23:04 +0000 2018
391,0.0,0.0,0.0,1.0,The New York Times,"From our colleagues at @wirecutter, a New York Times company: 
 https://t.co/Bx0nrsoFB7",Tue Aug 21 16:22:24 +0000 2018
392,0.0,0.0,0.0,1.0,The New York Times,Uber has finally found a chief financial officer as it advances toward an initial public offering. It hasn't had on… https://t.co/pZejgbrEUV,Tue Aug 21 16:13:03 +0000 2018
393,0.0,0.0,0.0,1.0,The New York Times,The jury in the Paul Manafort trial asked a question that suggested it may be divided on one of the 18 counts broug… https://t.co/W8jhGixh8j,Tue Aug 21 16:03:03 +0000 2018
394,0.0,0.0,0.0,1.0,The New York Times,"With colonies of honeybees diminishing, farmers are asking: What else can pollinate our food? https://t.co/JTsOK0I7fL",Tue Aug 21 15:53:05 +0000 2018
395,-0.7096,0.269,0.0,0.731,The New York Times,"50 years ago, the Soviet invasion of Czechoslovakia crushed the Prague Spring, laying bare the totalitarian nature… https://t.co/Ic2MYwN3vG",Tue Aug 21 15:43:05 +0000 2018
396,-0.4019,0.217,0.102,0.681,The New York Times,RT @NYTNational: A group of lawsuits claims that states are violating their own constitutions by giving children a segregated or underfunde…,Tue Aug 21 15:33:07 +0000 2018
397,0.296,0.0,0.144,0.856,The New York Times,"Kelly Marie Tran: ""I want to live in a world where children of color don't spend their entire adolescence wishing t… https://t.co/CklODKVhbg",Tue Aug 21 15:23:03 +0000 2018
398,0.0,0.0,0.0,1.0,The New York Times,"“Lady, you seem talented,"" an immigration official in Dubai told our reporter @nytmargaret. ""Why did you marry a ma… https://t.co/8eUroRYAmE",Tue Aug 21 15:13:04 +0000 2018
399,0.7269,0.0,0.321,0.679,The New York Times,"President Trump just endorsed Foster Friess. His campaign seemed like a longshot, but there's good reason to believ… https://t.co/T7qDsdgYwM",Tue Aug 21 15:02:02 +0000 2018
400,0.0,0.0,0.0,1.0,CNN,Trump claims 'even James Clapper' thinks Brennan has 'gone totally off the rails' https://t.co/seq7WsfL94 https://t.co/PxjIlv55L1,Tue Aug 21 17:20:07 +0000 2018
401,-0.8074,0.454,0.0,0.546,CNN,BREAKING: Michael Cohen in talks to plead guilty to criminal charges https://t.co/9MD154xoh5 https://t.co/krFWPK55wW,Tue Aug 21 17:10:20 +0000 2018
402,0.1531,0.0,0.11,0.89,CNN,"Iran unveils what it describes as the country's ""first domestically manufactured"" fighter jet… https://t.co/4QWU9qEddd",Tue Aug 21 17:00:12 +0000 2018
403,0.0,0.0,0.0,1.0,CNN,Here's what's actually going on behind closed doors at the Manafort trial | Analysis by @CillizzaCNN… https://t.co/doUpKwEBXA,Tue Aug 21 16:50:08 +0000 2018
404,0.6908,0.0,0.34,0.66,CNN,Amazon has hired a top cardiologist as it broadens its involvement in the health care industry… https://t.co/PJLSOln03g,Tue Aug 21 16:40:12 +0000 2018
405,0.0,0.0,0.0,1.0,CNN,"After more than a century, the iconic Barnum's Animal Crackers box has gotten a redesign. Instead of animals caged… https://t.co/rWgpeLXzOH",Tue Aug 21 16:30:03 +0000 2018
406,0.0,0.0,0.0,1.0,CNN,Just how much has the internet changed art? | via @CNNstyle https://t.co/2hYZhsUvta https://t.co/4mycWtOpPx,Tue Aug 21 16:30:00 +0000 2018
407,0.0,0.0,0.0,1.0,CNN,The judge in the trial of former Trump campaign chairman Paul Manafort urges the jury to keep deliberating after it… https://t.co/IvmIjX8oy4,Tue Aug 21 16:19:50 +0000 2018
408,0.0,0.13,0.13,0.741,CNN,This 2-year-old girl battling leukemia got a surprise daddy-daughter dance in her hospital room… https://t.co/GNh1VEAusM,Tue Aug 21 16:10:50 +0000 2018
409,-0.7579,0.265,0.0,0.735,CNN,"Pope Francis will meet privately with victims of clerical sexual abuse during his visit to Ireland this weekend, th… https://t.co/Hts333WZCH",Tue Aug 21 16:00:11 +0000 2018
410,-0.1027,0.076,0.0,0.924,CNN,Goldman Sachs will now pay for women to ship breast milk home when they're traveling for business… https://t.co/Ip5TEt62TD,Tue Aug 21 15:50:10 +0000 2018
411,-0.8126,0.28,0.0,0.72,CNN,"For more than three decades, the Catholic Church has been rocked by sex abuse scandals spanning the globe. And for… https://t.co/F6daRSoiDL",Tue Aug 21 15:40:07 +0000 2018
412,0.0,0.0,0.0,1.0,CNN,Meet the artist molding Africa's first ever wax museum from the ground up https://t.co/w3fYoDHLus https://t.co/FsIQJgQ29m,Tue Aug 21 15:40:00 +0000 2018
413,-0.7717,0.391,0.0,0.609,CNN,Authorities are searching for a man who's suspected of threatening to shoot President Trump https://t.co/q9leNxuavG https://t.co/KgRxc45Kbt,Tue Aug 21 15:30:10 +0000 2018
414,0.4019,0.0,0.197,0.803,CNN,Can the Republican Party survive Donald Trump? | Analysis by @CillizzaCNN https://t.co/eERofj0EzF https://t.co/L34eQBhdYV,Tue Aug 21 15:20:03 +0000 2018
415,0.4404,0.0,0.209,0.791,CNN,Rose McGowan facing backlash for urging 'be gentle' with Argento https://t.co/7juvIBBYzy https://t.co/hjzrPqrHF4,Tue Aug 21 15:10:05 +0000 2018
416,0.0,0.0,0.0,1.0,CNN,Authorities in Iowa investigating the disappearance of 20-year-old Mollie Tibbetts say a body has been found in rur… https://t.co/vG29yZhEnd,Tue Aug 21 15:05:05 +0000 2018
417,0.0,0.0,0.0,1.0,CNN,"This is the moment a 92-year-old woman saw her son in North Korea after 68 years apart. 

They were separated in th… https://t.co/yC59xOVCb8",Tue Aug 21 15:00:01 +0000 2018
418,0.0,0.0,0.0,1.0,CNN,"An unsealed affidavit reveals details of what unfolded during police interactions with Chris Watts, the Colorado ma… https://t.co/o5J0S5m9Nj",Tue Aug 21 14:50:06 +0000 2018
419,0.2023,0.0,0.096,0.904,CNN,Michigan's top public health official will stand trial for two deaths connected with the Flint water crisis… https://t.co/1miSp1gUVV,Tue Aug 21 14:40:13 +0000 2018
420,0.0,0.0,0.0,1.0,fantastic ms.,@jennwrites 💖💖💖,Mon Jul 09 19:42:56 +0000 2018
421,0.8718,0.0,0.712,0.288,fantastic ms.,@paulozoom thank you! it is awesome :),Mon Jul 09 19:42:42 +0000 2018
422,0.3612,0.0,0.455,0.545,fantastic ms.,@brianloveswords thank you 🙇🏻‍♀️,Mon Jul 09 19:42:27 +0000 2018
423,0.4926,0.0,0.615,0.385,fantastic ms.,"@patrickhamann thanks, Patrick! 💖",Mon Jul 09 19:42:10 +0000 2018
424,0.2942,0.17,0.297,0.532,fantastic ms.,@lynnandtonic thank you and I will miss you!,Mon Jul 09 19:41:56 +0000 2018
425,-0.2075,0.155,0.072,0.773,fantastic ms.,"@patrickbjohnson nah, only here for a week. travelling alone so don’t want to make it a very long trip (hashtag anx… https://t.co/sdzeg7AUmr",Mon Jul 09 17:17:20 +0000 2018
426,0.4404,0.0,0.592,0.408,fantastic ms.,"@lrnrd thanks, bb 💖",Mon Jul 09 17:06:00 +0000 2018
427,0.6588,0.0,0.329,0.671,fantastic ms.,"@jstn Oh yeah, Coava, Stumptown and Good Coffee are my long standing favs!",Mon Jul 09 13:04:47 +0000 2018
428,0.0,0.0,0.0,1.0,fantastic ms.,"I’m so spoiled by Melbourne standards I literally cannot drink this liquid that was just served to me as coffee

😂💀",Mon Jul 09 13:00:00 +0000 2018
429,0.5574,0.0,0.187,0.813,fantastic ms.,"I’m excited to share that today is my first day at @helpscout as a front-end engineer on the design team, which is… https://t.co/LrW8L2lBcq",Mon Jul 09 12:42:20 +0000 2018
430,-0.7096,0.371,0.0,0.629,fantastic ms.,"Here lies Karolina, defeated by jetlag after mere three hours of sleep.",Mon Jul 09 08:03:22 +0000 2018
431,0.5106,0.0,0.163,0.837,fantastic ms.,@andrewvijay Everywhere to be honest. That particular one was in the US. That mostly doesn’t happen in Australia.,Sun Jul 08 19:48:49 +0000 2018
432,0.0,0.0,0.0,1.0,fantastic ms.,@mctrebo Boston,Sun Jul 08 19:48:11 +0000 2018
433,-0.4576,0.15,0.0,0.85,fantastic ms.,"@LukesBeard It’s the most annoying thing that all social media, including Instagram, butchers the quality of photos… https://t.co/7y8A7IuLcT",Sun Jul 08 19:45:15 +0000 2018
434,-0.25,0.1,0.0,0.9,fantastic ms.,"“Perks” of traveling alone as a woman: being called “honey” in all restaurants/stores, being grabbed by the arm by… https://t.co/ziCifcCI2x",Sun Jul 08 19:06:16 +0000 2018
435,0.555,0.0,0.193,0.807,fantastic ms.,@mattopsahl Oh! I did go to the Boston Common and Public Garden :) will check it out!,Sun Jul 08 17:39:19 +0000 2018
436,0.0772,0.0,0.067,0.933,fantastic ms.,@amyngyn tbh I specifically look for “healthy” recipes because I don’t want all of the sugar / butter / cream in my… https://t.co/tEki0zBt8v,Sun Jul 08 17:37:47 +0000 2018
437,0.5499,0.32,0.346,0.334,fantastic ms.,"Horribly jet lagged and battling anxiety, but Boston sure is pretty. ❤️ https://t.co/IYfWZjvqLe",Sun Jul 08 17:34:51 +0000 2018
438,0.0,0.0,0.0,1.0,fantastic ms.,@jilljubs Omg me too but I’m also afraid,Sat Jul 07 15:23:42 +0000 2018
439,0.6476,0.0,0.209,0.791,fantastic ms.,"Excited to be going to @xoxo this year with @benschwarz! Portland holds a dear place in my heart. 

Can’t wait to c… https://t.co/7s7h3Ti8sp",Fri Jul 06 23:22:17 +0000 2018
440,-0.5994,0.302,0.0,0.698,BBC News (World),Soviet 1968 invasion: Czechs still feel Cold War shivers https://t.co/NSD01Qay2M,Mon Aug 20 23:27:01 +0000 2018
441,-0.296,0.196,0.0,0.804,BBC News (World),Trump vows 'no concessions' with Turkey over US pastor https://t.co/i92D4Ai3Gd,Mon Aug 20 22:56:19 +0000 2018
442,-0.7351,0.437,0.0,0.563,BBC News (World),Colorado dad charged with killing pregnant wife and girls https://t.co/ebdNAO7bBV,Mon Aug 20 22:14:20 +0000 2018
443,0.0,0.0,0.0,1.0,BBC News (World),Canadian PM Justin Trudeau defends 'racism' jab at heckler https://t.co/WX8d8yyJjj,Mon Aug 20 21:15:01 +0000 2018
444,0.7579,0.0,0.265,0.735,BBC News (World),"Shares in the electric car maker started trade down more than 4%, but recovered to close in positive territory https://t.co/lDg3Ah4LVD",Mon Aug 20 21:00:20 +0000 2018
445,-0.8126,0.363,0.0,0.637,BBC News (World),"Agents say the man is wanted for murder in Mexico, a claim his lawyers dispute https://t.co/FkpVZxFxOu",Mon Aug 20 20:54:37 +0000 2018
446,0.0,0.0,0.0,1.0,BBC News (World),RT @bbcweather: Typhoon #SOULIK is heading for the #Ryukyu Islands of #Japan. #Kyushu is likely to be side-swept and cities of #Kagoshima #…,Mon Aug 20 19:07:15 +0000 2018
447,-0.6705,0.333,0.0,0.667,BBC News (World),Eight hikers killed in flash flooding in southern Italy https://t.co/nyZBHubvKH,Mon Aug 20 19:01:37 +0000 2018
448,-0.8225,0.487,0.0,0.513,BBC News (World),US dog walker killed in South Carolina alligator attack https://t.co/ZmbUEuJBdo,Mon Aug 20 18:30:15 +0000 2018
449,-0.5574,0.286,0.0,0.714,BBC News (World),Trump aide 'fired over ties to white nationalist event' https://t.co/3WbrhNtVZ8,Mon Aug 20 18:04:40 +0000 2018
450,-0.8555,0.627,0.0,0.373,BBC News (World),Chechen police kill four teenage attackers https://t.co/v0u8Fsn6JY,Mon Aug 20 17:39:41 +0000 2018
451,-0.7783,0.362,0.0,0.638,BBC News (World),"RT @BBC_HaveYourSay: How fake news is causing further chaos during the Kerala floods

https://t.co/icsvUpx0zd",Mon Aug 20 17:07:41 +0000 2018
452,0.0,0.0,0.0,1.0,BBC News (World),"The smoke is causing public health concerns for residents

https://t.co/axjDxKE6Y5",Mon Aug 20 16:59:32 +0000 2018
453,0.0,0.0,0.0,1.0,BBC News (World),Six held over 'drugs bus' which crashed in Ecuador https://t.co/RpuuTEykjE,Mon Aug 20 15:31:20 +0000 2018
454,0.5423,0.0,0.259,0.741,BBC News (World),Uri Avnery: Veteran Israeli peace activist who met Arafat dies https://t.co/Ui7HKSr0WH,Mon Aug 20 14:56:04 +0000 2018
455,-0.2732,0.244,0.163,0.593,BBC News (World),Over 175 ex-US spy officials join Brennan clearance outcry https://t.co/l87uk1ESUJ,Mon Aug 20 14:51:03 +0000 2018
456,-0.6369,0.276,0.0,0.724,BBC News (World),In full: Pope Francis' letter on child sex abuse and cover-ups https://t.co/1q6Vq9kSnl,Mon Aug 20 14:50:08 +0000 2018
457,-0.4522,0.212,0.0,0.788,BBC News (World),Drivers who get their work from apps 'more likely to crash' https://t.co/M1KfsTG5rf,Mon Aug 20 14:41:04 +0000 2018
458,0.2023,0.0,0.153,0.847,BBC News (World),RT @BBCNews: Paris Jackson apologises over Harper's Bazaar Singapore cover https://t.co/QqyaITcKxy,Mon Aug 20 14:40:25 +0000 2018
459,0.0,0.0,0.0,1.0,BBC News (World),RT @BBCNews: Stormy Daniels on CBB row: 'It was never about the money' https://t.co/YnSn2ytMTN,Mon Aug 20 14:39:21 +0000 2018
460,-0.7579,0.265,0.0,0.735,CBS News,"Iowa college student Mollie Tibbetts has been found dead, just over a month after she was reported missing, CBS New… https://t.co/HEzINKptJP",Tue Aug 21 13:20:37 +0000 2018
461,-0.7579,0.265,0.0,0.735,CBS News,"JUST IN: Mollie Tibbetts has been found dead, nearly five weeks after the 20-year-old went missing near Brooklyn, I… https://t.co/KsJwS9jhjH",Tue Aug 21 13:17:21 +0000 2018
462,0.0,0.0,0.0,1.0,CBS News,22 states and D.C. urge court to vacate and reverse FCC rollback of net neutrality https://t.co/FCgtxkkEsM https://t.co/2Z3INEHZCc,Tue Aug 21 13:14:31 +0000 2018
463,-0.4019,0.188,0.0,0.812,CBS News,"WATCH: On Monday night, protesters toppled the controversial ""Silent Sam"" Confederate statue at the University of N… https://t.co/XSryfhHeO0",Tue Aug 21 13:00:08 +0000 2018
464,-0.5267,0.196,0.0,0.804,CBS News,"Dozens of men were duped by a woman named Natasha Aponte on Tinder, who tricked them into massive dating competitio… https://t.co/Q3Vk3yFRue",Tue Aug 21 12:39:54 +0000 2018
465,-0.2732,0.104,0.0,0.896,CBS News,"A New York City priest says he warned senior Roman Catholic officials about Cardinal Theodore McCarrick, who was su… https://t.co/xz3bFP0Gkc",Tue Aug 21 12:19:44 +0000 2018
466,0.4824,0.0,0.196,0.804,CBS News,DRAKE SURPRISE: The rapper visited 11-year-old Sofia in the hospital while she awaits a heart transplant -- and the… https://t.co/mmtHWnYWfA,Tue Aug 21 12:00:23 +0000 2018
467,0.0,0.0,0.0,1.0,CBS News,"Animal crackers' animals ""freed"" as boxes get new look https://t.co/Y3chvqO4Mn https://t.co/PZ6t9kNTMC",Tue Aug 21 11:39:53 +0000 2018
468,0.0516,0.109,0.164,0.727,CBS News,"Iran displays new twin-seat fighter jet, saying it's all Iranian-made and with advanced avionics and fire control s… https://t.co/2hS8NItvbg",Tue Aug 21 11:19:52 +0000 2018
469,-0.3612,0.135,0.0,0.865,CBS News,RT @CBSThisMorning: .@Microsoft says Russian hackers are now targeting Republican-leaning political groups that have criticized Russia and…,Tue Aug 21 11:17:26 +0000 2018
470,-0.7579,0.265,0.0,0.735,CBS News,RT @CBSThisMorning: Dangerous flash flooding is threatening more than one million people in southern Wisconsin this morning. Eight inches o…,Tue Aug 21 11:17:12 +0000 2018
471,-0.5574,0.167,0.0,0.833,CBS News,Rockets were fired toward the presidential palace in Kabul as Afghan President Ashraf Ghani was delivering his holi… https://t.co/9Rr1B9qNNf,Tue Aug 21 10:59:41 +0000 2018
472,-0.743,0.259,0.0,0.741,CBS News,AHEAD on @CBSThisMorning: Hear from the priest who said he warned the Catholic church about sex abuse allegations t… https://t.co/rcmMmbfbxU,Tue Aug 21 10:45:01 +0000 2018
473,-0.7269,0.234,0.0,0.766,CBS News,The last Nazi war crimes suspect facing deportation from the U.S. was taken from his New York City home and deporte… https://t.co/9f9vHoaEx9,Tue Aug 21 10:40:00 +0000 2018
474,0.296,0.0,0.099,0.901,CBS News,A new study highlights how sexism and gender attitudes affect earnings and job prospects for women in the U.S. It f… https://t.co/Ks1WOQhSt3,Tue Aug 21 10:29:33 +0000 2018
475,0.0772,0.098,0.112,0.791,CBS News,"Is there value in being bored? Ahead on @CBSThisMorning, @jdickerson spoke with @Medium &amp; @Twitter’s @ev Williams a… https://t.co/a67R8JxYoW",Tue Aug 21 10:24:23 +0000 2018
476,0.0,0.0,0.0,1.0,CBS News,Microsoft says it has uncovered new Russian hacking attempts targeting U.S. political groups ahead of the midterm e… https://t.co/SYAcEiS4pv,Tue Aug 21 10:19:45 +0000 2018
477,-0.4215,0.259,0.0,0.741,CBS News,Business economists cite fears about Trump policies https://t.co/HVkeY9EgwB https://t.co/kldpliqoK8,Tue Aug 21 10:03:04 +0000 2018
478,0.0,0.0,0.0,1.0,CBS News,"Animal crackers' animals ""freed"" as boxes get new look https://t.co/MMgM3Q86ww https://t.co/GeDwHbRGJT",Tue Aug 21 09:56:03 +0000 2018
479,0.0,0.0,0.0,1.0,CBS News,Melania Trump traveling solo to Africa later this year https://t.co/CGAtbIwlfG https://t.co/hqkF0Rs4S7,Tue Aug 21 09:48:03 +0000 2018
480,0.0,0.0,0.0,1.0,The New York Times,"RT @nytpolitics: “I’m not a clone of my father."" Levi Sanders, son of Bernie, is running for Congress in New Hampshire. His father hasn't e…",Tue Aug 21 14:53:05 +0000 2018
481,-0.7906,0.28,0.0,0.72,The New York Times,Christopher Watts told the police it was his wife who strangled their 2 young daughters — and that he strangled her… https://t.co/ptGKG2UyrQ,Tue Aug 21 14:43:01 +0000 2018
482,0.25,0.0,0.105,0.895,The New York Times,"Wells Fargo asked if a candidate would be taking donations from ""lobbyists from the medical marijuana industry."" Th… https://t.co/4NwHQMK0Zx",Tue Aug 21 14:33:01 +0000 2018
483,0.0,0.0,0.0,1.0,The New York Times,"""They thought I was crazy,"" the widower said. "" 'Jerry, this girl's not for you.' "" https://t.co/bmSm7pGeDs",Tue Aug 21 14:23:02 +0000 2018
484,0.0,0.0,0.0,1.0,The New York Times,"RT @nytimesbusiness: PepsiCo moves into the ""razors-and-blades"" business model. Acquiring SodaStream gives it a new avenue into your kitche…",Tue Aug 21 14:14:06 +0000 2018
485,-0.3818,0.11,0.0,0.89,The New York Times,"The Nazi guard lived a quiet life in New York City for decades, having lied on his visa application for the United… https://t.co/1EMxrSEcZZ",Tue Aug 21 14:00:10 +0000 2018
486,0.4404,0.0,0.178,0.822,The New York Times,Breaking News: The EPA unveiled its new pollution rules for coal power. In the fine print: Increased emissions coul… https://t.co/2OoQ0Y3ryM,Tue Aug 21 13:51:04 +0000 2018
487,0.3612,0.0,0.135,0.865,The New York Times,"""This gorge filled in a very short time with water, and people were catapulted out like bullets"" https://t.co/BZ3oef6gY5",Tue Aug 21 13:44:01 +0000 2018
488,0.4588,0.0,0.125,0.875,The New York Times,"RT @nytimesworld: He robbed a bank in Canada in 1958, setting off an international manhunt for a man who was a ""neat dresser,"" ""nightclub h…",Tue Aug 21 13:30:05 +0000 2018
489,0.3182,0.0,0.108,0.892,The New York Times,"Paris Jackson, who recently told fans she is bisexual, apologized this week for appearing on the cover of Harper’s… https://t.co/FFJlv8aoJn",Tue Aug 21 13:14:07 +0000 2018
490,0.0,0.0,0.0,1.0,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/TTueAuhQfF https://t.co/yYn7vGRKKF,Tue Aug 21 13:00:11 +0000 2018
491,-0.4927,0.166,0.0,0.834,The New York Times,"German towns where Facebook use was higher than average experienced more attacks on refugees, researchers found https://t.co/5TaRpYpNdA",Tue Aug 21 12:45:08 +0000 2018
492,0.0,0.0,0.0,1.0,The New York Times,Alaska and Wyoming are voting today. Here's what to watch tonight. https://t.co/VAEprF8a9e,Tue Aug 21 12:30:03 +0000 2018
493,0.5719,0.0,0.222,0.778,The New York Times,"""Speaks perfect English,"" President Trump said about a Hispanic-American Border Patrol agent from Texas https://t.co/uhkJMjwMeR",Tue Aug 21 12:14:03 +0000 2018
494,-0.4404,0.146,0.0,0.854,The New York Times,"Your daily @DealBook Briefing:

• Tesla's suppliers worry about getting paid.

• Trump takes on the Fed over intere… https://t.co/E7B5YBFsoP",Tue Aug 21 12:00:08 +0000 2018
495,-0.5423,0.156,0.0,0.844,The New York Times,Kelly Marie Tran deleted her Instagram posts this summer in response to online harassment. Here she speaks out for… https://t.co/pFyQvnz3i7,Tue Aug 21 11:45:01 +0000 2018
496,-0.4404,0.121,0.0,0.879,The New York Times,"""We are now seeing another uptick in attacks. What is particular in this instance is the broadening of the type of… https://t.co/zTMXWmGF2p",Tue Aug 21 11:29:05 +0000 2018
497,-0.4404,0.146,0.0,0.854,The New York Times,The policy began in secret. The Trump administration denied such a policy existed. And when it finally acknowledged… https://t.co/SwafyOY1S5,Tue Aug 21 11:14:01 +0000 2018
498,-0.5106,0.193,0.0,0.807,The New York Times,"Microsoft said it had seized fake websites, linked to the Russian military, meant to trick people into thinking the… https://t.co/ZhGeotji9J",Tue Aug 21 11:00:02 +0000 2018
499,0.0,0.0,0.0,1.0,The New York Times,A Confederate statue known as 'Silent Sam' at the University of North Carolina was brought down by demonstrators wh… https://t.co/4kES4a5iMk,Tue Aug 21 10:44:01 +0000 2018
